citrus fruit,semi-finished bread,margarine,ready soups,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,butter,whipped/sour cream,rolls/buns,margarine,spices,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,onions,other vegetables,whole milk,domestic eggs,sugar,soups,tea,soda,hygiene articles,napkins,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,
meat,citrus fruit,berries,root vegetables,whole milk,soda,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,bottled water,fruit/vegetable juice,hygiene articles,,,,,,,,,,,,,,,,,,
tropical fruit,margarine,rum,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,herbs,whole milk,butter milk,whipped/sour cream,flour,hygiene articles,,,,,,,,,,,,,,,
citrus fruit,pip fruit,root vegetables,other vegetables,whole milk,cream cheese,domestic eggs,brown bread,margarine,baking powder,waffles,,,,,,,,,,,,
hamburger meat,other vegetables,whole milk,curd,yogurt,rolls/buns,pastry,semi-finished bread,margarine,bottled water,fruit/vegetable juice,,,,,,,,,,,,
chicken,pip fruit,other vegetables,whole milk,dessert,yogurt,whipped/sour cream,rolls/buns,pasta,soda,waffles,,,,,,,,,,,,
chicken,citrus fruit,tropical fruit,root vegetables,whole milk,frozen fish,rolls/buns,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,onions,other vegetables,whole milk,rolls/buns,sugar,soda,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,
turkey,pip fruit,salad dressing,pastry,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,whole milk,curd,yogurt,domestic eggs,brown bread,mustard,pickled vegetables,bottled water,misc. beverages,,,,,,,,,,,,,
pasta,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,yogurt,rolls/buns,brown bread,potted plants,,,,,,,,,,,,,,,,,
whole milk,frozen meals,pastry,fruit/vegetable juice,waffles,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,sugar,sauces,,,,,,,,,,,,,,,,,,,,
liquor (appetizer),,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,rolls/buns,salty snack,shopping bags,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,whole milk,vinegar,oil,bottled water,canned beer,napkins,newspapers,,,,,,,,,,,,,,
hamburger meat,root vegetables,other vegetables,whole milk,yogurt,whipped/sour cream,specialty cheese,flour,margarine,,,,,,,,,,,,,,
sausage,pork,other vegetables,dessert,yogurt,oil,soda,,,,,,,,,,,,,,,,
beef,berries,root vegetables,whole milk,whipped/sour cream,abrasive cleaner,,,,,,,,,,,,,,,,,
citrus fruit,packaged fruit/vegetables,yogurt,bottled water,,,,,,,,,,,,,,,,,,,
UHT-milk,coffee,,,,,,,,,,,,,,,,,,,,,
candy,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,other vegetables,yogurt,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,root vegetables,curd,dessert,yogurt,soft cheese,rolls/buns,mustard,pickled vegetables,canned beer,hygiene articles,napkins,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,
onions,soda,chewing gum,chocolate,newspapers,,,,,,,,,,,,,,,,,,
tropical fruit,packaged fruit/vegetables,cream cheese,white bread,candy,,,,,,,,,,,,,,,,,,
bottled water,white wine,,,,,,,,,,,,,,,,,,,,,
beef,white bread,pastry,pasta,soap,,,,,,,,,,,,,,,,,,
sausage,chicken,tropical fruit,root vegetables,whole milk,yogurt,candy,abrasive cleaner,cleaner,,,,,,,,,,,,,,
hair spray,,,,,,,,,,,,,,,,,,,,,,
chicken,whole milk,spices,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,
pork,citrus fruit,brown bread,pastry,sugar,cat food,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,
meat,hard cheese,bottled beer,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,brown bread,instant coffee,,,,,,,,,,,,,,,,,,,
bottled water,cake bar,,,,,,,,,,,,,,,,,,,,,
tropical fruit,soda,salty snack,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,yogurt,coffee,soda,canned beer,dishes,,,,,,,,,,,,,,,,
grapes,root vegetables,,,,,,,,,,,,,,,,,,,,,
domestic eggs,brown bread,photo/film,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned fish,canned beer,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,,,,,,,,,,,,,,,,,,,,,
chicken,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,yogurt,brown bread,bottled water,,,,,,,,,,,,,,,,,,
berries,root vegetables,other vegetables,curd,butter milk,cream cheese,roll products,margarine,misc. beverages,specialty chocolate,detergent,,,,,,,,,,,,
margarine,hygiene articles,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,rolls/buns,soda,shopping bags,,,,,,,,,,,,,,,,,,
ham,other vegetables,whipped/sour cream,hard cheese,rolls/buns,soda,misc. beverages,chocolate,candy,,,,,,,,,,,,,,
hamburger meat,white bread,salty snack,,,,,,,,,,,,,,,,,,,,
yogurt,mayonnaise,rolls/buns,soda,napkins,,,,,,,,,,,,,,,,,,
soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,hamburger meat,rubbing alcohol,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,beverages,hard cheese,pet care,soda,fruit/vegetable juice,waffles,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,whole milk,curd,frozen potato products,zwieback,specialty bar,dish cleaner,,,,,,,,,,,,,,,
sausage,citrus fruit,whole milk,canned beer,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,,,,,,,,,,,,,,,,,,,,,
salt,salty snack,cookware,,,,,,,,,,,,,,,,,,,,
oil,,,,,,,,,,,,,,,,,,,,,,
curd,beverages,cream cheese,rolls/buns,pastry,soda,cake bar,chewing gum,,,,,,,,,,,,,,,
other vegetables,butter,specialty chocolate,,,,,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,butter milk,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,butter,processed cheese,mayonnaise,salty snack,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,frozen meals,bottled beer,,,,,,,,,,,,,,,,,,,
beef,hamburger meat,pip fruit,,,,,,,,,,,,,,,,,,,,
berries,whipped/sour cream,cereals,waffles,shopping bags,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,
root vegetables,domestic eggs,margarine,chocolate marshmallow,candy,,,,,,,,,,,,,,,,,,
whole milk,soda,,,,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,
whole milk,hygiene articles,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,curd,soft cheese,,,,,,,,,,,,,,,,,,,
pastry,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,pork,pip fruit,butter,processed cheese,white bread,brown bread,,,,,,,,,,,,,,,
tropical fruit,root vegetables,whole milk,whipped/sour cream,domestic eggs,,,,,,,,,,,,,,,,,,
frankfurter,sausage,root vegetables,yogurt,whipped/sour cream,pastry,napkins,,,,,,,,,,,,,,,,
berries,root vegetables,other vegetables,packaged fruit/vegetables,whole milk,curd,curd cheese,cat food,specialty bar,detergent,,,,,,,,,,,,,
rolls/buns,brown bread,pastry,coffee,bottled beer,,,,,,,,,,,,,,,,,,
root vegetables,packaged fruit/vegetables,curd,dessert,frozen vegetables,specialty fat,coffee,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,
other vegetables,bottled water,,,,,,,,,,,,,,,,,,,,,
berries,white bread,,,,,,,,,,,,,,,,,,,,,
berries,coffee,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter milk,frozen meals,bottled water,,,,,,,,,,,,,,,,,,,
rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,
ham,citrus fruit,whole milk,whipped/sour cream,rolls/buns,pastry,waffles,hygiene articles,,,,,,,,,,,,,,,
whole milk,frozen dessert,salty snack,napkins,,,,,,,,,,,,,,,,,,,
tropical fruit,butter milk,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,
butter milk,yogurt,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,
onions,butter,whipped/sour cream,hard cheese,frozen vegetables,pasta,specialty fat,syrup,candy,napkins,cling film/bags,,,,,,,,,,,,
hamburger meat,hard cheese,frozen meals,pasta,dog food,salty snack,shopping bags,,,,,,,,,,,,,,,,
sausage,liver loaf,other vegetables,cream cheese,pastry,soap,shopping bags,,,,,,,,,,,,,,,,
hard cheese,pastry,napkins,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,condensed milk,rolls/buns,,,,,,,,,,,,,,,,,,,
hamburger meat,,,,,,,,,,,,,,,,,,,,,,
onions,whole milk,beverages,frozen dessert,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,
yogurt,rolls/buns,pastry,bottled water,soda,shopping bags,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
sliced cheese,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,coffee,,,,,,,,,,,,,,,,,,,,
yogurt,chocolate,,,,,,,,,,,,,,,,,,,,,
domestic eggs,rolls/buns,dish cleaner,hygiene articles,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,
dish cleaner,bathroom cleaner,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,
other vegetables,red/blush wine,,,,,,,,,,,,,,,,,,,,,
whole milk,butter milk,yogurt,sliced cheese,rolls/buns,sweet spreads,coffee,fruit/vegetable juice,long life bakery product,shopping bags,,,,,,,,,,,,,
other vegetables,whole milk,rolls/buns,Instant food products,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,
baking powder,bottled water,salty snack,chewing gum,,,,,,,,,,,,,,,,,,,
specialty bar,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,
frankfurter,yogurt,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,rolls/buns,margarine,bottled water,bottled beer,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,onions,other vegetables,shopping bags,,,,,,,,,,,,,,,,,,
sausage,ham,hamburger meat,whole milk,soda,softener,newspapers,,,,,,,,,,,,,,,,
domestic eggs,rolls/buns,specialty bar,napkins,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,tropical fruit,root vegetables,other vegetables,curd,hygiene articles,,,,,,,,,,,,,,,,
specialty cheese,frozen vegetables,coffee,soda,fruit/vegetable juice,salty snack,,,,,,,,,,,,,,,,,
pork,citrus fruit,pip fruit,yogurt,fruit/vegetable juice,sparkling wine,,,,,,,,,,,,,,,,,
beef,berries,whipped/sour cream,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,
other vegetables,pet care,,,,,,,,,,,,,,,,,,,,,
chicken,yogurt,sliced cheese,rolls/buns,chewing gum,dishes,,,,,,,,,,,,,,,,,
soda,chewing gum,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,
root vegetables,pastry,bottled water,male cosmetics,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,
berries,pet care,cake bar,shopping bags,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,root vegetables,yogurt,canned vegetables,bottled water,soda,softener,,,,,,,,,,,,,,,
whole milk,oil,canned fruit,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,
soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,
bottled water,canned beer,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,UHT-milk,cream cheese,frozen vegetables,,,,,,,,,,,,,,,,,,,
bottled water,canned beer,male cosmetics,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,pastry,bottled water,soda,napkins,,,,,,,,,,,,,,,,,
dessert,oil,cat food,soda,,,,,,,,,,,,,,,,,,,
beef,other vegetables,whole milk,frozen potato products,rolls/buns,oil,margarine,coffee,dental care,hygiene articles,newspapers,,,,,,,,,,,,
rolls/buns,zwieback,bottled water,misc. beverages,bottled beer,canned beer,brandy,,,,,,,,,,,,,,,,
beef,tropical fruit,root vegetables,onions,other vegetables,instant coffee,soda,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
coffee,hygiene articles,,,,,,,,,,,,,,,,,,,,,
rolls/buns,brown bread,bottled water,,,,,,,,,,,,,,,,,,,,
pork,beef,hamburger meat,other vegetables,whole milk,frozen vegetables,rolls/buns,margarine,shopping bags,,,,,,,,,,,,,,
soda,canned beer,liquor (appetizer),hygiene articles,napkins,newspapers,,,,,,,,,,,,,,,,,
sausage,ham,other vegetables,ice cream,white bread,,,,,,,,,,,,,,,,,,
beef,root vegetables,other vegetables,rolls/buns,sugar,,,,,,,,,,,,,,,,,,
whole milk,butter,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,
pork,ice cream,hygiene articles,house keeping products,,,,,,,,,,,,,,,,,,,
berries,packaged fruit/vegetables,whole milk,ice cream,fruit/vegetable juice,salty snack,specialty bar,,,,,,,,,,,,,,,,
sausage,other vegetables,curd,yogurt,whipped/sour cream,frozen vegetables,rolls/buns,roll products,,,,,,,,,,,,,,,
bottled water,misc. beverages,cling film/bags,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,packaged fruit/vegetables,whole milk,hard cheese,frozen dessert,rice,bottled water,,,,,,,,,,,,,,,
herbs,bottled water,,,,,,,,,,,,,,,,,,,,,
yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,
Instant food products,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,,,,,,,,,,,,,,,,,,,,,
whole milk,honey,waffles,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,pastry,snack products,specialty bar,,,,,,,,,,,,,,,,,,
frankfurter,sausage,liver loaf,root vegetables,curd,frozen vegetables,rolls/buns,semi-finished bread,hygiene articles,photo/film,,,,,,,,,,,,,
other vegetables,whole milk,cream cheese,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,pickled vegetables,soda,seasonal products,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,
frankfurter,margarine,dental care,,,,,,,,,,,,,,,,,,,,
other vegetables,salty snack,,,,,,,,,,,,,,,,,,,,,
bottled water,shopping bags,,,,,,,,,,,,,,,,,,,,,
pork,onions,whole milk,butter,rolls/buns,pastry,rum,hygiene articles,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whipped/sour cream,specialty cheese,domestic eggs,,,,,,,,,,,,,,,,,,,
hamburger meat,whole milk,curd,pasta,canned beer,,,,,,,,,,,,,,,,,,
hamburger meat,citrus fruit,other vegetables,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,
whole milk,cream cheese,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,
pastry,bottled water,,,,,,,,,,,,,,,,,,,,,
ham,pip fruit,whole milk,curd,dessert,butter milk,whipped/sour cream,sliced cheese,cream cheese,white bread,coffee,long life bakery product,chocolate,baby cosmetics,,,,,,,,,
frankfurter,soda,,,,,,,,,,,,,,,,,,,,,
sausage,turkey,beef,root vegetables,domestic eggs,rolls/buns,flour,rice,organic products,misc. beverages,napkins,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,
bottled water,bottled beer,napkins,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,hard cheese,frozen meals,bottled water,soda,,,,,,,,,,,,,,,,,
dessert,candy,,,,,,,,,,,,,,,,,,,,,
other vegetables,packaged fruit/vegetables,UHT-milk,bottled water,,,,,,,,,,,,,,,,,,,
beverages,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,
ham,mustard,canned fish,,,,,,,,,,,,,,,,,,,,
specialty bar,,,,,,,,,,,,,,,,,,,,,,
brown bread,soda,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,
whole milk,cream cheese,coffee,,,,,,,,,,,,,,,,,,,,
rolls/buns,pastry,red/blush wine,,,,,,,,,,,,,,,,,,,,
bottled beer,nut snack,,,,,,,,,,,,,,,,,,,,,
pet care,bottled beer,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,soda,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,frozen vegetables,hygiene articles,,,,,,,,,,,,,,,,,,,
other vegetables,shopping bags,,,,,,,,,,,,,,,,,,,,,
white wine,detergent,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,bottled water,,,,,,,,,,,,,,,,,,,,
pip fruit,white wine,shopping bags,,,,,,,,,,,,,,,,,,,,
sugar,soda,bottled beer,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,rolls/buns,coffee,fruit/vegetable juice,candy,,,,,,,,,,,,,,,,,
root vegetables,cream cheese,spread cheese,frozen dessert,white bread,bottled water,soda,misc. beverages,fruit/vegetable juice,bottled beer,,,,,,,,,,,,,
soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,yogurt,bottled water,male cosmetics,,,,,,,,,,,,,,,,,,
white bread,brown bread,,,,,,,,,,,,,,,,,,,,,
brown bread,sugar,hygiene articles,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,coffee,bottled water,red/blush wine,candy,house keeping products,shopping bags,,,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,,,,,
coffee,detergent,hygiene articles,photo/film,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,
pork,beef,berries,packaged fruit/vegetables,whole milk,mayonnaise,frozen fish,frozen potato products,oil,mustard,cat food,coffee,soda,chocolate,dish cleaner,napkins,newspapers,,,,,,
other vegetables,yogurt,,,,,,,,,,,,,,,,,,,,,
yogurt,bottled water,dishes,,,,,,,,,,,,,,,,,,,,
sparkling wine,,,,,,,,,,,,,,,,,,,,,,
bottled water,candy,,,,,,,,,,,,,,,,,,,,,
citrus fruit,berries,other vegetables,butter milk,sugar,fruit/vegetable juice,hygiene articles,,,,,,,,,,,,,,,,
hamburger meat,root vegetables,other vegetables,whole milk,rolls/buns,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,seasonal products,,,,,,,,,,,,,,,,,,,,,
other vegetables,margarine,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,frozen potato products,margarine,bottled water,fruit/vegetable juice,salty snack,,,,,,,,,,,,,,,,
herbs,yogurt,,,,,,,,,,,,,,,,,,,,,
